cust,date
883,2006-11-03
883,2006-11-08
883,2006-11-18
883,2006-11-28
883,2006-12-05
883,2006-12-12
883,2006-12-19
883,2007-01-03
883,2007-01-05
883,2007-01-18
883,2007-01-26
883,2007-02-07
883,2007-02-20
883,2007-03-08
883,2007-03-27
883,2007-04-11
883,2007-06-08
883,2007-06-26
883,2007-08-02
883,2007-08-21
883,2007-08-31
883,2007-09-19
883,2007-10-31
883,2007-11-01
883,2007-11-09
883,2007-12-12
884,2006-02-20
885,2006-02-20
886,2006-02-20
886,2006-03-20
886,2006-04-11
886,2006-05-13
886,2006-07-18
886,2006-08-04
886,2006-10-27
886,2006-11-20
886,2007-04-06
886,2007-05-30
886,2007-07-06
886,2007-11-09
886,2007-12-10
887,2006-02-20
888,2006-02-20
889,2006-02-20
890,2006-02-20
891,2006-02-20
892,2006-02-20
892,2006-02-25
892,2006-03-28
893,2006-02-21
893,2006-03-22
894,2006-02-21
894,2006-03-16
894,2006-04-11
894,2006-06-01
894,2006-07-19
894,2006-07-20
894,2006-08-18
894,2006-09-09
894,2006-10-11
894,2006-11-14
894,2006-12-19
894,2007-01-17
894,2007-01-28
894,2007-02-14
894,2007-03-16
894,2007-04-18
894,2007-05-30
894,2007-07-03
894,2007-07-13
894,2007-07-14
894,2007-08-14
894,2007-12-21
895,2006-02-21
895,2006-03-03
895,2006-04-08
895,2006-05-20
895,2006-07-12
895,2006-08-05
895,2006-09-09
895,2006-10-07
895,2006-11-09
895,2006-12-15
895,2007-01-06
895,2007-03-25
895,2007-04-22
895,2007-06-27
895,2007-07-31
895,2007-08-15
895,2007-10-17
895,2007-10-30
895,2007-11-27
896,2006-02-21
896,2007-01-13
896,2007-03-16
896,2007-06-15
896,2007-08-21
896,2007-11-20
897,2006-02-21
898,2006-02-21
899,2006-02-21
899,2006-03-15
899,2006-03-16
899,2006-04-01
899,2006-04-07
899,2006-04-25
899,2006-04-27
899,2006-05-23
899,2006-05-24
899,2006-06-15
899,2006-07-07
899,2006-07-19
899,2006-08-18
899,2006-09-19
899,2006-10-17
899,2006-11-28
899,2006-12-12
899,2007-01-11
899,2007-02-07
899,2007-03-09
899,2007-04-05
899,2007-04-27
899,2007-05-17
899,2007-07-10
899,2007-07-31
899,2007-08-21
899,2007-09-18
899,2007-10-02
899,2007-10-18
899,2007-11-07
899,2007-11-29
899,2007-12-27
900,2006-02-21
900,2006-03-22
900,2006-04-26
900,2006-06-30
900,2006-07-28
900,2006-08-25
900,2006-09-28
900,2006-11-01
900,2006-11-22
900,2006-12-19
900,2007-02-03
900,2007-03-07
900,2007-04-18
900,2007-05-24
900,2007-06-16
900,2007-06-20
900,2007-07-12
900,2007-08-14
900,2007-09-20
900,2007-09-22
900,2007-10-20
900,2007-11-27
900,2007-11-29
901,2006-02-21
901,2006-11-30
902,2006-02-21
902,2006-04-01
903,2006-02-21
904,2006-02-21
905,2006-02-21
906,2006-02-21
906,2006-04-09
906,2006-05-23
906,2006-08-14
906,2006-09-08
906,2006-10-24
906,2006-11-30
906,2007-02-20
906,2007-03-08
906,2007-04-16
906,2007-05-18
906,2007-08-04
906,2007-10-01
906,2007-10-23
907,2006-02-21
907,2006-03-04
907,2006-03-29
907,2006-05-12
907,2006-09-09
907,2006-10-13
907,2007-06-28
908,2006-02-21
909,2006-02-21
909,2006-03-17
910,2006-02-21
911,2006-02-21
911,2006-05-07
911,2006-07-08
911,2007-05-30
911,2007-08-07
911,2007-10-02
911,2007-10-24
911,2007-11-22
911,2007-12-18
912,2006-02-21
912,2006-03-02
912,2006-03-08
912,2006-03-15
912,2006-03-23
913,2006-02-22
914,2006-02-22
914,2006-05-10
914,2006-08-17
914,2007-03-28
914,2007-07-04
914,2007-10-02
914,2007-12-11
915,2006-02-22
916,2006-02-22
917,2006-02-22
917,2006-02-27
918,2006-02-22
918,2006-08-22
918,2006-12-07
918,2007-01-09
918,2007-01-16
918,2007-02-10
918,2007-03-13
918,2007-04-19
918,2007-05-26
919,2006-02-22
919,2006-03-18
919,2006-04-14
919,2006-05-23
919,2006-07-06
919,2006-10-17
919,2006-12-12
919,2007-02-03
919,2007-04-04
919,2007-06-12
919,2007-07-26
919,2007-08-21
919,2007-11-06
920,2006-02-22
921,2006-02-22
922,2006-02-22
923,2006-02-22
923,2006-03-09
924,2006-02-22
924,2007-01-25
924,2007-02-22
925,2006-02-22
926,2006-02-22
926,2006-07-26
927,2006-02-22
928,2006-02-22
928,2006-03-28
928,2006-04-18
928,2006-05-04
928,2006-05-16
928,2006-07-03
929,2006-02-22
930,2006-02-22
930,2006-02-26
930,2006-03-08
930,2006-03-20
930,2006-04-20
930,2006-07-05
931,2006-02-22
932,2006-02-23
932,2006-03-30
933,2006-02-23
934,2006-02-23
934,2006-04-05
935,2006-02-23
935,2006-05-09
936,2006-02-23
937,2006-02-23
937,2007-06-19
938,2006-02-23
938,2006-04-21
938,2006-05-25
938,2006-06-27
938,2006-07-21
938,2006-08-26
938,2006-11-10
938,2007-01-16
938,2007-03-24
938,2007-06-21
938,2007-08-14
938,2007-11-18
939,2006-02-23
939,2006-03-07
939,2006-03-21
939,2006-04-04
939,2006-04-26
939,2006-05-04
939,2006-05-11
939,2006-05-23
939,2006-06-07
939,2006-06-15
939,2006-10-24
939,2006-11-07
939,2006-11-16
939,2006-11-28
939,2006-12-05
939,2006-12-13
939,2006-12-20
939,2006-12-22
939,2007-01-03
939,2007-01-16
939,2007-01-27
939,2007-02-07
939,2007-02-13
939,2007-02-20
939,2007-02-27
939,2007-03-08
939,2007-03-13
939,2007-03-21
939,2007-04-17
939,2007-04-24
939,2007-05-08
939,2007-05-22
939,2007-06-06
939,2007-06-14
939,2007-07-17
939,2007-08-28
939,2007-09-07
939,2007-09-22
939,2007-10-04
939,2007-10-23
939,2007-11-03
939,2007-11-15
939,2007-11-28
939,2007-12-11
939,2007-12-18
940,2006-02-23
940,2006-03-18
940,2006-04-27
940,2006-06-29
940,2006-07-16
940,2006-07-31
940,2006-08-11
940,2006-08-26
940,2006-09-06
940,2006-09-24
940,2006-10-08
940,2006-11-10
940,2006-11-29
940,2007-02-05
940,2007-04-10
940,2007-07-10
940,2007-10-28
941,2006-02-23
941,2006-03-05
941,2006-03-31
941,2006-04-14
941,2006-04-21
941,2006-05-15
941,2006-05-23
941,2006-06-01
941,2007-07-27
941,2007-08-02
941,2007-08-09
942,2006-02-23
942,2006-03-22
942,2006-04-25
942,2006-05-31
942,2006-06-16
942,2006-07-04
942,2006-08-08
942,2006-08-25
942,2006-09-26
942,2006-10-19
942,2006-11-18
943,2006-02-23
943,2006-03-11
943,2006-03-28
943,2006-04-14
943,2006-04-19
943,2006-04-28
943,2006-05-11
943,2006-05-26
943,2006-05-27
943,2006-06-16
943,2006-06-30
943,2006-07-15
943,2006-08-08
943,2006-08-17
943,2006-08-30
943,2006-09-05
943,2006-09-09
943,2006-09-29
943,2006-10-19
943,2006-10-31
943,2006-11-18
943,2006-12-01
943,2006-12-13
943,2007-01-09
943,2007-01-25
943,2007-02-06
943,2007-02-21
943,2007-02-23
943,2007-03-30
943,2007-04-26
943,2007-05-10
943,2007-05-16
943,2007-06-02
943,2007-06-05
943,2007-06-20
944,2006-02-23
945,2006-02-23
946,2006-02-23
946,2006-03-16
946,2006-04-24
947,2006-02-23
948,2006-02-23
949,2006-02-23
949,2006-03-28
949,2006-05-25
949,2006-06-24
949,2006-10-25
949,2007-01-25
949,2007-03-30
949,2007-06-06
949,2007-07-20
949,2007-09-25
949,2007-10-26
950,2006-02-24
951,2006-02-24
951,2006-04-21
951,2006-06-20
951,2006-09-08
951,2006-11-24
951,2007-03-02
951,2007-05-22
951,2007-08-18
951,2007-10-26
951,2007-12-14
952,2006-02-24
952,2006-03-10
952,2006-03-11
952,2006-03-21
952,2006-03-29
952,2006-04-08
952,2006-04-21
952,2006-05-03
952,2006-05-13
952,2006-05-27
952,2006-06-08
952,2006-06-22
952,2006-07-11
952,2006-08-03
952,2006-08-31
952,2006-10-04
952,2006-11-03
952,2006-12-05
952,2006-12-07
952,2007-01-03
952,2007-02-02
952,2007-03-30
952,2007-05-04
952,2007-06-02
952,2007-07-03
952,2007-08-03
952,2007-09-07
952,2007-10-04
952,2007-11-03
952,2007-11-16
952,2007-12-05
953,2006-02-24
953,2006-03-04
953,2006-03-18
953,2006-05-24
954,2006-02-24
955,2006-02-24
955,2006-03-03
955,2006-08-26
956,2006-02-24
957,2006-02-24
958,2006-02-24
959,2006-02-24
959,2006-03-03
959,2006-03-10
960,2006-02-24
961,2006-02-24
961,2006-02-27
961,2006-03-07
961,2006-03-17
961,2006-03-30
961,2006-04-10
961,2006-04-20
961,2006-05-30
961,2006-06-29
961,2006-07-20
961,2006-09-27
961,2006-10-13
961,2007-02-22
962,2006-02-24
962,2006-03-31
962,2006-05-18
962,2006-06-16
962,2006-09-01
962,2006-10-06
962,2006-12-08
962,2007-02-16
962,2007-05-04
963,2006-02-24
963,2006-03-25
963,2006-06-24
963,2006-06-28
963,2006-06-29
963,2006-07-05
963,2006-07-13
963,2006-07-21
963,2006-08-03
963,2006-08-08
963,2006-08-18
963,2006-09-05
963,2006-09-21
963,2006-10-03
963,2006-10-17
963,2006-10-31
963,2006-11-18
963,2006-11-29
963,2006-12-14
963,2007-01-09
963,2007-01-26
963,2007-02-01
963,2007-02-17
963,2007-03-31
963,2007-04-13
963,2007-05-03
963,2007-06-06
963,2007-06-27
963,2007-07-07
963,2007-07-25
964,2006-02-24
965,2006-02-24
965,2006-03-29
966,2006-02-25
966,2006-04-27
966,2006-06-07
967,2006-02-25
967,2006-03-11
967,2006-03-25
967,2006-04-08
967,2006-04-15
967,2006-04-22
967,2006-04-29
967,2006-05-06
968,2006-02-25
968,2006-05-08
968,2006-05-10
968,2006-05-31
968,2006-07-20
969,2006-02-25
970,2006-02-25
970,2006-07-05
971,2006-02-25
971,2006-03-11
971,2006-03-18
971,2006-03-25
971,2006-04-01
971,2006-04-08
971,2006-04-15
971,2006-04-22
971,2006-04-29
971,2006-05-06
971,2006-05-13
971,2006-05-20
971,2006-05-27
971,2006-06-03
972,2006-02-25
973,2006-02-25
973,2006-03-25
973,2006-06-01
973,2006-12-05
973,2006-12-28
973,2007-01-24
973,2007-02-11
973,2007-03-02
973,2007-03-31
973,2007-05-11
973,2007-11-30
973,2007-12-18
974,2006-02-25
974,2006-03-04
974,2006-03-11
974,2006-03-18
974,2006-03-25
974,2006-04-01
974,2006-04-08
974,2006-04-15
974,2006-04-22
974,2006-04-29
974,2006-05-06
974,2006-05-13
974,2006-05-20
974,2006-05-27
974,2006-06-03
974,2006-06-10
974,2006-06-17
974,2006-06-24
974,2006-07-01
974,2006-07-08
974,2006-07-15
974,2006-07-21
974,2006-07-29
974,2006-08-05
974,2006-08-12
974,2006-08-19
974,2006-08-26
974,2006-09-02
974,2006-09-09
974,2006-09-16
974,2006-09-23
974,2006-09-30
974,2006-10-07
975,2006-02-25
975,2006-04-20
975,2006-05-06
975,2006-05-19
975,2006-06-08
975,2006-06-27
975,2006-07-22
975,2006-09-22
975,2006-10-20
975,2007-06-23
976,2006-02-25
977,2006-02-25
977,2006-03-24
977,2006-06-07
977,2006-07-12
977,2006-09-14
978,2006-02-25
979,2006-02-25
979,2006-03-18
979,2006-04-29
979,2007-04-21
979,2007-06-01
980,2006-02-25
981,2006-02-25
981,2006-05-11
981,2006-12-08
981,2007-05-22
982,2006-02-25
983,2006-02-25
984,2006-02-25
985,2006-02-25
985,2006-07-05
985,2006-07-28
985,2006-08-16
985,2006-08-25
985,2006-09-07
985,2006-10-12
985,2006-10-31
985,2006-11-14
985,2006-11-25
985,2006-12-06
985,2006-12-22
985,2007-02-23
985,2007-03-19
985,2007-05-03
985,2007-05-04
986,2006-02-25
986,2006-03-07
986,2006-03-28
986,2006-04-26
986,2006-05-30
986,2006-11-03
986,2006-12-29
986,2007-03-02
986,2007-03-12
986,2007-04-04
986,2007-05-09
986,2007-06-27
987,2006-02-25
987,2006-11-29
987,2007-01-10
987,2007-02-14
987,2007-03-14
987,2007-03-27
987,2007-04-28
987,2007-06-01
987,2007-08-07
987,2007-10-06
987,2007-11-09
988,2006-02-26
988,2006-04-20
988,2006-06-15
988,2006-07-29
988,2006-09-20
988,2006-10-12
988,2006-12-20
988,2007-02-09
988,2007-04-13
988,2007-05-25
988,2007-06-01
988,2007-07-04
988,2007-08-29
988,2007-10-10
988,2007-10-11
988,2007-11-20
988,2007-12-19
989,2006-02-26
989,2006-03-08
989,2006-03-21
989,2006-04-01
989,2006-04-12
989,2006-04-25
989,2006-05-07
989,2006-05-25
989,2006-06-09
989,2006-06-11
989,2006-06-24
989,2006-07-14
989,2006-07-29
989,2006-08-19
989,2006-09-12
989,2006-10-04
989,2006-10-25
989,2006-11-10
990,2006-02-26
991,2006-02-26
991,2006-04-11
991,2007-03-13
992,2006-02-26
992,2006-03-11
992,2006-03-28
992,2007-11-28
992,2007-12-27
993,2006-02-26
993,2006-03-22
993,2006-06-13
994,2006-02-26
994,2006-04-08
995,2006-02-26
996,2006-02-26
996,2006-09-19
996,2006-10-12
996,2006-11-23
997,2006-02-27
998,2006-02-27
998,2006-05-02
998,2006-09-05
998,2006-10-19
998,2007-03-06
998,2007-05-03
998,2007-05-28
998,2007-08-26
999,2006-02-27
1000,2006-02-27
1000,2006-03-15
1001,2006-02-27
1001,2006-03-13
1002,2006-02-28
1002,2006-03-10
1002,2006-03-28
1002,2006-04-15
1002,2006-04-26
1002,2006-05-12
1002,2006-05-30
1002,2006-06-14
1003,2006-02-28
1003,2006-03-01
1003,2006-05-10
1003,2006-07-19
1003,2006-12-12
1003,2007-05-15
1003,2007-10-11
1004,2006-02-28
1004,2006-04-07
1004,2006-05-31
1004,2006-07-19
1004,2006-11-07
1004,2007-01-17
1005,2006-02-28
1005,2006-03-10
1005,2006-03-18
1005,2006-03-28
1005,2006-03-31
1005,2006-04-07
1005,2006-04-13
1005,2006-05-03
1005,2006-05-24
1005,2006-06-08
1005,2006-06-20
1005,2006-06-21
1005,2006-06-24
1005,2006-06-30
1005,2006-07-08
1005,2006-07-18
1005,2006-07-26
1005,2006-08-04
1005,2006-08-12
1005,2006-08-18
1005,2006-08-26
1005,2006-09-01
1005,2006-09-07
1005,2006-09-12
1005,2006-09-20
1005,2006-09-26
1005,2006-10-10
1005,2006-10-20
1005,2006-10-31
1005,2006-11-07
1005,2006-11-21
1005,2006-11-29
1005,2006-12-07
1005,2006-12-15
1005,2006-12-23
1005,2007-01-09
1005,2007-01-19
1005,2007-02-03
1005,2007-02-11
1005,2007-02-22
1005,2007-03-01
1005,2007-03-13
1005,2007-03-20
1005,2007-03-28
1005,2007-04-05
1005,2007-04-11
1005,2007-04-13
1005,2007-04-19
1005,2007-04-25
1005,2007-04-28
1005,2007-05-04
1005,2007-05-12
1005,2007-05-23
1005,2007-06-01
1005,2007-06-08
1005,2007-06-19
1005,2007-06-30
1005,2007-07-17
1005,2007-07-28
1005,2007-08-07
1005,2007-08-21
1005,2007-09-04
1005,2007-09-21
1005,2007-10-03
1005,2007-10-13
1005,2007-10-26
1005,2007-11-03
1005,2007-11-11
1005,2007-11-21
1005,2007-12-06
1006,2006-02-28
1006,2006-04-14
1006,2006-05-25
1006,2006-06-09
1006,2006-09-12
1006,2006-09-13
1006,2006-12-12
1006,2007-02-01
1006,2007-04-18
1006,2007-07-11
1006,2007-08-03
1006,2007-09-09
1007,2006-02-28
1007,2006-03-10
1007,2006-03-28
1007,2006-04-21
1007,2006-05-09
1007,2006-05-10
1007,2006-07-08
1007,2006-07-25
1007,2006-07-26
1007,2006-09-19
1007,2006-09-21
1007,2006-09-30
1007,2006-10-03
1007,2006-10-19
1007,2006-11-03
1007,2006-11-17
1007,2006-12-06
1007,2007-01-16
1007,2007-01-17
1007,2007-02-10
1007,2007-03-06
1008,2006-02-28
1008,2006-04-12
1008,2006-05-09
1008,2006-06-09
1008,2006-07-04
1008,2006-07-19
1008,2006-08-09
1008,2006-08-30
1008,2006-09-20
1008,2006-11-14
1008,2006-12-13
1008,2007-01-05
1008,2007-01-20
1008,2007-02-16
1008,2007-03-16
1008,2007-04-21
1008,2007-05-11
1008,2007-06-07
1008,2007-07-06
1008,2007-07-24
1008,2007-08-18
1008,2007-09-06
1008,2007-09-18
1008,2007-09-20
1008,2007-10-10
1008,2007-10-24
1008,2007-10-30
1008,2007-10-31
1008,2007-11-14
1008,2007-11-28
1008,2007-12-11
1009,2006-02-28
1009,2006-03-07
1009,2006-03-23
1009,2006-04-13
1009,2006-04-28
1009,2007-01-05
1009,2007-10-23
1010,2006-02-28
1010,2006-06-07
1010,2006-07-11
1010,2006-08-04
1010,2006-09-07
1010,2006-11-04
1010,2006-11-29
1010,2006-12-20
1010,2007-01-23
1010,2007-02-14
1010,2007-03-14
1010,2007-06-07
1011,2006-02-28
1012,2006-02-28
1012,2006-04-01
1012,2006-09-15
1012,2006-10-11
1012,2006-11-28
1012,2007-01-12
1012,2007-02-27
1012,2007-03-29
1012,2007-04-25
1012,2007-05-17
1012,2007-06-20
1012,2007-07-28
1012,2007-09-05
1012,2007-10-05
1012,2007-11-28
1013,2006-02-28
1013,2006-04-04
1013,2006-05-05
1013,2006-06-07
1013,2006-07-11
1013,2006-09-12
1013,2006-10-31
1013,2006-12-13
1013,2007-01-17
1013,2007-04-19
1013,2007-06-02
1013,2007-07-13
1013,2007-09-05
1013,2007-09-12
1013,2007-10-17
1013,2007-10-24
1013,2007-11-30
1014,2006-02-28
1014,2006-10-06
1014,2007-03-17
1014,2007-05-17
1015,2006-02-28
1015,2006-05-19
1015,2006-06-30
1016,2006-02-28
1017,2006-02-28
1018,2006-02-28
1019,2006-02-28
1019,2006-04-04
1019,2006-05-11
1020,2006-02-28
1020,2006-03-17
1020,2006-03-31
1020,2006-04-09
1020,2006-04-22
1020,2006-04-25
1020,2006-05-08
1020,2006-05-19
1020,2006-06-02
1020,2006-06-15
1020,2006-06-23
1020,2006-07-07
1020,2006-07-25
1020,2006-08-05
1020,2006-08-09
1020,2006-08-17
1020,2006-08-26
1020,2006-09-08
1020,2006-09-17
1020,2006-10-18
1020,2006-10-31
1020,2006-11-17
1020,2006-12-15
1020,2006-12-24
1020,2007-01-03
1020,2007-01-21
1020,2007-02-03
1020,2007-02-18
1020,2007-03-02
1020,2007-03-03
1020,2007-03-20
1020,2007-04-01
1020,2007-04-18
1020,2007-05-01
1020,2007-05-15
1020,2007-05-31
1020,2007-06-20
1020,2007-07-17
1020,2007-08-17
1020,2007-08-31
1020,2007-09-13
1020,2007-09-26
1020,2007-10-10
1020,2007-10-19
1020,2007-11-07
1020,2007-11-22
1020,2007-11-23
1020,2007-12-09
1020,2007-12-20
1020,2007-12-29
1021,2006-02-28
1021,2006-03-19
1021,2006-03-30
1021,2006-04-15
1021,2006-05-05
1021,2006-06-02
1021,2006-07-14
1021,2006-07-20
1021,2006-08-11
1021,2006-09-13
1021,2006-09-14
1021,2006-10-17
1021,2006-10-26
1021,2006-11-09
1021,2006-12-03
1021,2006-12-15
1021,2006-12-19
1021,2007-02-22
1021,2007-04-03
1021,2007-05-25
1021,2007-06-07
1021,2007-06-26
1021,2007-08-02
1021,2007-10-26
1021,2007-10-30
1022,2006-02-28
1022,2006-03-21
1022,2006-04-04
1022,2006-04-19
1022,2006-05-17
1023,2006-02-28
1023,2006-03-17
1023,2006-04-20
1023,2006-09-12
1024,2006-03-01
1024,2006-03-08
1024,2006-03-16
1024,2006-03-24
1024,2006-04-01
1024,2006-04-08
1024,2006-04-15
1024,2006-04-21
1024,2006-05-06
1024,2006-05-21
1024,2006-05-31
1025,2006-03-01
1026,2006-03-01
1027,2006-03-01
1028,2006-03-01
1028,2006-04-26
1028,2006-05-20
1028,2006-06-09
1028,2006-06-24
1028,2006-07-13
1028,2006-08-10
1028,2006-09-07
1028,2006-10-06
1028,2006-10-21
1028,2006-11-15
1028,2006-12-07
1028,2006-12-21
1028,2007-01-19
1028,2007-02-01
1028,2007-02-09
1028,2007-03-21
1028,2007-04-21
1028,2007-05-11
1028,2007-05-24
1028,2007-06-20
1028,2007-08-04
1028,2007-08-30
1028,2007-10-26
1028,2007-11-16
1028,2007-12-18
1029,2006-03-01
1030,2006-03-01
1030,2006-03-29
1030,2006-04-28
1030,2006-06-02
1030,2006-07-06
1031,2006-03-01
1031,2007-02-08
1032,2006-03-01
1032,2006-03-28
1032,2006-05-31
1032,2006-06-14
1032,2006-07-06
1033,2006-03-01
1033,2006-07-13
1034,2006-03-01
1035,2006-03-01
1035,2006-03-08
1035,2006-03-14
1035,2006-03-23
1035,2006-04-18
1035,2006-05-02
1035,2006-05-09
1035,2006-05-27
1035,2006-12-05
1036,2006-03-01
1036,2006-05-18
1036,2006-08-12
1036,2006-08-26
1036,2006-11-11
1036,2007-01-26
1036,2007-03-29
1036,2007-05-15
1036,2007-07-26
1037,2006-03-01
1038,2006-03-01
1038,2006-03-03
1038,2006-04-05
1038,2006-07-14
1038,2006-08-26
1039,2006-03-01
1039,2006-04-29
1039,2006-06-10
1039,2006-09-09
1039,2006-09-27
1039,2006-10-04
1039,2006-10-26
1039,2007-01-24
1039,2007-02-14
1039,2007-04-12
1039,2007-05-12
1039,2007-08-04
1039,2007-10-02
1039,2007-10-05
1039,2007-11-23
1040,2006-03-01
1040,2006-05-26
1040,2007-04-03
1041,2006-03-01
1042,2006-03-01
1043,2006-03-01
1043,2006-03-03
1043,2006-03-09
1043,2006-03-15
1043,2006-03-18
1043,2006-03-24
1043,2006-04-03
1043,2006-04-07
1043,2006-05-25
1043,2006-09-07
1043,2007-02-14
1044,2006-03-01
1044,2006-03-08
1044,2006-03-22
1044,2006-04-01
1044,2006-04-10
1044,2006-04-24
1044,2006-05-06
1044,2006-05-22
1044,2006-06-08
1044,2006-06-21
1044,2006-09-12
1044,2007-03-14
1044,2007-10-25
1044,2007-11-23
1044,2007-12-04
1044,2007-12-17
1045,2006-03-01
1045,2006-03-17
1046,2006-03-01
1047,2006-03-01
1047,2006-03-25
1047,2006-04-25
1048,2006-03-01
1048,2006-03-31
1048,2006-05-16
1048,2006-07-11
1048,2006-10-11
1048,2007-01-09
1048,2007-03-14
1048,2007-05-09
1048,2007-07-04
1048,2007-07-06
1048,2007-10-12
1049,2006-03-01
1050,2006-03-01
1051,2006-03-02
1052,2006-03-02
1053,2006-03-02
1054,2006-03-02
1055,2006-03-02
1056,2006-03-02
1056,2006-07-08
1057,2006-03-02
1058,2006-03-02
1058,2006-03-11
1058,2006-06-09
1058,2006-06-10
1058,2006-11-17
1058,2006-11-21
1059,2006-03-02
1060,2006-03-02
1060,2006-03-09
1061,2006-03-02
1061,2006-03-31
1061,2006-05-16
1061,2006-05-27
1061,2006-06-09
1061,2006-06-15
1061,2006-06-28
1061,2006-07-11
1061,2006-07-21
1061,2006-07-27
1061,2006-08-08
1061,2006-08-15
1061,2006-08-24
1061,2006-09-01
1061,2006-09-13
1061,2006-09-30
1061,2006-10-14
1061,2006-10-27
1061,2006-11-09
1061,2006-11-21
1061,2006-12-07
1061,2006-12-23
1061,2007-01-04
1061,2007-01-13
1061,2007-01-25
1061,2007-02-09
1061,2007-02-28
1061,2007-03-16
1061,2007-03-29
1061,2007-04-05
1061,2007-04-18
1061,2007-05-01
1061,2007-05-19
1061,2007-06-03
1061,2007-06-17
1061,2007-06-28
1061,2007-07-19
1061,2007-08-02
1061,2007-08-14
1061,2007-08-28
1061,2007-09-12
1061,2007-09-18
1061,2007-10-02
1061,2007-10-16
1061,2007-10-27
1061,2007-11-10
1061,2007-11-24
1061,2007-12-01
1061,2007-12-14
1061,2007-12-30
1062,2006-03-02
1063,2006-03-02
1064,2006-03-02
1064,2006-03-15
1064,2006-04-01
1064,2006-04-25
1064,2006-05-18
1064,2006-06-20
1064,2006-08-05
1064,2006-10-04
1064,2006-11-07
1064,2007-02-24
1064,2007-07-03
1065,2006-03-02
1065,2006-03-08
1065,2006-03-11
1065,2006-03-16
1065,2006-03-21
1065,2006-03-23
1065,2006-03-30
1065,2006-04-01
1065,2006-04-11
1065,2006-05-06
1065,2006-05-13
1065,2006-05-16
1066,2006-03-02
1067,2006-03-03
1068,2006-03-03
1069,2006-03-03
1069,2006-03-04
1069,2006-03-29
1069,2006-04-20
1069,2006-04-28
1069,2006-05-16
1069,2006-05-30
1069,2006-06-14
1069,2006-06-29
1069,2006-07-14
1069,2006-07-27
1069,2006-08-18
1069,2006-08-31
1069,2006-10-07
1069,2007-09-11
1070,2006-03-03
1070,2006-03-18
1071,2006-03-03
1071,2006-04-14
1071,2006-05-16
1071,2006-06-15
1071,2006-07-18
1071,2006-08-15
1071,2006-09-26
1071,2006-11-07
1071,2006-12-17
1071,2007-01-24
1071,2007-02-27
1071,2007-04-28
1071,2007-06-17
1071,2007-08-05
1071,2007-09-25
1071,2007-11-06
1072,2006-03-03
1072,2006-06-13
1072,2007-02-20
1072,2007-04-03
1072,2007-09-19
1073,2006-03-03
1073,2007-02-08
1074,2006-03-03
1074,2006-03-24
1074,2006-04-01
1074,2006-05-25
1074,2006-08-09
1074,2006-08-25
1075,2006-03-03
1076,2006-03-03
1076,2006-04-21
1076,2006-08-01
1076,2006-10-26
1076,2006-12-09
1076,2007-02-13
1076,2007-03-21
1076,2007-05-04
1076,2007-07-27
1076,2007-09-21
1076,2007-11-14
1077,2006-03-03
1077,2006-03-09
1077,2006-03-16
1077,2006-03-23
1077,2006-03-30
1077,2006-04-07
1077,2006-04-12
1077,2006-04-21
1077,2006-04-26
1077,2006-05-06
1077,2006-05-12
1077,2006-05-17
1077,2006-05-26
1077,2006-05-31
1077,2006-06-09
1077,2006-06-13
1077,2006-06-20
1077,2006-06-28
1077,2006-07-04
1077,2006-07-06
1077,2006-07-19
1077,2006-07-24
1077,2006-08-11
1077,2006-08-17
1077,2006-08-22
1077,2006-08-28
1077,2006-09-05
1077,2006-10-29
1077,2006-11-14
1077,2006-11-24
1077,2006-11-29
1077,2006-12-05
1077,2006-12-19
1077,2006-12-27
1077,2007-01-03
1077,2007-01-11
1077,2007-01-16
1077,2007-01-23
1077,2007-01-27
1077,2007-02-04
1077,2007-02-13
1077,2007-02-21
1077,2007-05-04
1077,2007-05-08
1077,2007-05-16
1077,2007-05-30
1077,2007-06-08
1077,2007-06-12
1077,2007-06-13
1077,2007-06-22
1077,2007-06-29
1077,2007-08-11
1077,2007-08-17
1077,2007-08-18
1077,2007-08-26
1077,2007-09-06
1077,2007-09-14
1078,2006-03-03
1079,2006-03-03
1079,2007-01-25
1079,2007-04-13
1080,2006-03-03
1081,2006-03-03
1081,2006-04-01
1082,2006-03-03
1082,2006-03-29
1082,2006-04-20
1082,2006-05-22
1082,2006-06-13
1082,2006-07-04
1082,2006-07-28
1082,2006-09-26
1082,2006-11-07
1082,2006-11-16
1082,2006-12-10
1082,2006-12-28
1082,2007-02-22
1082,2007-03-22
1082,2007-04-09
1082,2007-05-23
1082,2007-07-10
1082,2007-08-24
1082,2007-10-08
1082,2007-11-24
1083,2006-03-03
1083,2006-06-30
1084,2006-03-03
1085,2006-03-03
1086,2006-03-04
1086,2006-03-17
1086,2006-04-28
1086,2006-05-25
1086,2006-06-30
1086,2006-07-21
1086,2006-08-18
1086,2006-09-22
1086,2006-10-27
1086,2006-11-24
1086,2006-12-21
1086,2007-02-09
1086,2007-03-02
1086,2007-04-06
1086,2007-05-11
1086,2007-07-13
1086,2007-12-14
1087,2006-03-04
1088,2006-03-04
1088,2006-03-10
1088,2006-03-21
1088,2006-03-31
1088,2006-04-11
1089,2006-03-04
1089,2006-04-01
1089,2006-05-06
1089,2006-05-20
1089,2006-05-27
1089,2006-07-15
1089,2006-08-05
1089,2006-10-28
1090,2006-03-04
1090,2006-03-11
1090,2006-03-18
